run_count,model,vector_dimension,total_vectors,ef_construction,M,index_time,memory_used,num_queries_percent,K,query_time,recall_at_k
1,faiss_hnsw,200,50000,150,16,1.4490342140197754,37.6875,10,10,0.023404836654663086,0.48342
2,faiss_hnsw,200,50000,150,16,1.3728911876678467,37.6875,10,10,0.025367259979248047,0.48158
3,faiss_hnsw,200,50000,150,16,1.4354870319366455,37.6875,10,10,0.01776266098022461,0.48048
1,faiss_hnsw,200,50000,150,32,2.904369354248047,37.6875,10,10,0.051210880279541016,0.75692
2,faiss_hnsw,200,50000,150,32,2.898749828338623,37.6875,10,10,0.04608607292175293,0.76076
3,faiss_hnsw,200,50000,150,32,2.682539463043213,37.6875,10,10,0.043819427490234375,0.76028
1,faiss_hnsw,200,50000,300,8,1.0561859607696533,37.6875,10,10,0.013317108154296875,0.24892
2,faiss_hnsw,200,50000,300,8,1.120185375213623,37.6875,10,10,0.015924930572509766,0.25444
3,faiss_hnsw,200,50000,300,8,1.028364658355713,37.6875,10,10,0.016297340393066406,0.25666
1,faiss_hnsw,200,50000,300,12,1.574064016342163,37.6875,10,10,0.01959395408630371,0.42252
2,faiss_hnsw,200,50000,300,12,1.6050288677215576,37.6875,10,10,0.02600383758544922,0.42332
3,faiss_hnsw,200,50000,300,12,1.4558296203613281,37.6875,10,10,0.0170745849609375,0.42808
1,faiss_hnsw,200,50000,300,16,2.0862066745758057,37.6875,10,10,0.025216341018676758,0.56598
2,faiss_hnsw,200,50000,300,16,2.348428249359131,37.6875,10,10,0.026087284088134766,0.56922
3,faiss_hnsw,200,50000,300,16,2.074998378753662,37.6875,10,10,0.018578052520751953,0.56298
1,faiss_hnsw,200,50000,300,32,4.466878414154053,37.6875,10,10,0.04873800277709961,0.85142
2,faiss_hnsw,200,50000,300,32,4.624121427536011,37.6875,10,10,0.04846620559692383,0.8537
3,faiss_hnsw,200,50000,300,32,4.602609872817993,37.6875,10,10,0.048741817474365234,0.85152
1,faiss_hnsw,200,100000,50,8,0.7977604866027832,75.375,10,10,0.039945125579833984,0.11311
2,faiss_hnsw,200,100000,50,8,0.8104619979858398,75.375,10,10,0.04023480415344238,0.1132
3,faiss_hnsw,200,100000,50,8,0.757155179977417,75.375,10,10,0.040056467056274414,0.1131
1,faiss_hnsw,200,100000,50,12,1.2175142765045166,75.375,10,10,0.06263303756713867,0.17622
2,faiss_hnsw,200,100000,50,12,1.2472939491271973,75.375,10,10,0.06808185577392578,0.17626
3,faiss_hnsw,200,100000,50,12,1.221808671951294,75.375,10,10,0.0652916431427002,0.17361
1,faiss_hnsw,200,100000,50,16,1.6824328899383545,75.375,10,10,0.08114933967590332,0.23035
2,faiss_hnsw,200,100000,50,16,1.7074980735778809,75.375,10,10,0.0743415355682373,0.23242
3,faiss_hnsw,200,100000,50,16,1.7951347827911377,75.375,10,10,0.08820295333862305,0.23255
1,faiss_hnsw,200,100000,50,32,6.918936252593994,84.375,10,10,0.17252755165100098,0.41596
2,faiss_hnsw,200,100000,50,32,7.128629207611084,75.375,10,10,0.1752777099609375,0.41572
3,faiss_hnsw,200,100000,50,32,7.115251302719116,75.375,10,10,0.16607451438903809,0.41543
1,faiss_hnsw,200,100000,100,8,1.2757389545440674,75.375,10,10,0.04196643829345703,0.13083
2,faiss_hnsw,200,100000,100,8,1.2500357627868652,75.375,10,10,0.04098224639892578,0.13453
3,faiss_hnsw,200,100000,100,8,1.2675871849060059,75.375,10,10,0.041173696517944336,0.13161
1,faiss_hnsw,200,100000,100,12,2.2134616374969482,75.375,10,10,0.06365537643432617,0.21924
2,faiss_hnsw,200,100000,100,12,2.174957752227783,75.375,10,10,0.06480598449707031,0.22202
3,faiss_hnsw,200,100000,100,12,2.2694783210754395,75.375,10,10,0.06507396697998047,0.21917
1,faiss_hnsw,200,100000,100,16,3.0908524990081787,75.375,10,10,0.09010910987854004,0.30556
2,faiss_hnsw,200,100000,100,16,3.1406960487365723,75.375,10,10,0.07767939567565918,0.31062
3,faiss_hnsw,200,100000,100,16,3.2624433040618896,75.375,10,10,0.09011101722717285,0.30515
1,faiss_hnsw,200,100000,100,32,6.454137802124023,75.375,10,10,0.17630505561828613,0.53167
2,faiss_hnsw,200,100000,100,32,6.654245376586914,75.375,10,10,0.1822357177734375,0.52865
3,faiss_hnsw,200,100000,100,32,6.341187477111816,75.375,10,10,0.1772301197052002,0.53408
1,faiss_hnsw,200,100000,150,8,1.7505357265472412,75.375,10,10,0.04214763641357422,0.14438
2,faiss_hnsw,200,100000,150,8,1.7023193836212158,75.375,10,10,0.041461944580078125,0.14255
3,faiss_hnsw,200,100000,150,8,1.5804667472839355,75.375,10,10,0.04196023941040039,0.14173
1,faiss_hnsw,200,100000,150,12,2.973428964614868,75.375,10,10,0.06760716438293457,0.24671
2,faiss_hnsw,200,100000,150,12,3.023160457611084,75.375,10,10,0.06790018081665039,0.24627
3,faiss_hnsw,200,100000,150,12,2.9158051013946533,75.375,10,10,0.07134866714477539,0.24835
1,faiss_hnsw,200,100000,150,16,4.392125129699707,75.375,10,10,0.0928645133972168,0.34893
2,faiss_hnsw,200,100000,150,16,4.407659530639648,75.375,10,10,0.09369993209838867,0.34417
3,faiss_hnsw,200,100000,150,16,4.334303617477417,75.375,10,10,0.09302830696105957,0.34842
1,faiss_hnsw,200,100000,150,32,9.601922750473022,75.375,10,10,0.1839604377746582,0.61967
2,faiss_hnsw,200,100000,150,32,9.600178241729736,75.375,10,10,0.18343520164489746,0.62142
3,faiss_hnsw,200,100000,150,32,9.744524240493774,75.375,10,10,0.18405723571777344,0.62429
1,faiss_hnsw,200,100000,300,8,3.0920393466949463,75.375,10,10,0.04198408126831055,0.16064
2,faiss_hnsw,200,100000,300,8,3.153564453125,75.375,10,10,0.046700239181518555,0.16518
3,faiss_hnsw,200,100000,300,8,2.9641919136047363,75.375,10,10,0.04548358917236328,0.16476
1,faiss_hnsw,200,100000,300,12,5.405945777893066,75.375,10,10,0.07597661018371582,0.29221
2,faiss_hnsw,200,100000,300,12,5.451674699783325,75.375,10,10,0.0665884017944336,0.29352
3,faiss_hnsw,200,100000,300,12,5.496244192123413,75.375,10,10,0.05847501754760742,0.29267
1,faiss_hnsw,200,100000,300,16,7.653378009796143,75.375,10,10,0.09597182273864746,0.41389
2,faiss_hnsw,200,100000,300,16,7.817641258239746,75.375,10,10,0.09838318824768066,0.41206
3,faiss_hnsw,200,100000,300,16,7.7554121017456055,75.375,10,10,0.0868840217590332,0.41178
1,faiss_hnsw,200,100000,300,32,17.594435453414917,75.375,10,10,0.19521689414978027,0.73406
2,faiss_hnsw,200,100000,300,32,17.640822172164917,75.375,10,10,0.19571828842163086,0.73203
3,faiss_hnsw,200,100000,300,32,17.526772022247314,75.375,10,10,0.19434452056884766,0.73214
1,faiss_hnsw,200,500000,50,8,7.710976600646973,414.0,10,10,0.4199497699737549,0.046092
2,faiss_hnsw,200,500000,50,8,7.743919849395752,414.0,10,10,0.41715168952941895,0.045866
3,faiss_hnsw,200,500000,50,8,7.793203353881836,414.0,10,10,0.424236536026001,0.046146
1,faiss_hnsw,200,500000,50,12,13.595297574996948,429.1875,10,10,0.6197164058685303,0.073514
2,faiss_hnsw,200,500000,50,12,13.515854835510254,429.1875,10,10,0.6188666820526123,0.073512
3,faiss_hnsw,200,500000,50,12,13.467370748519897,429.1875,10,10,0.616584300994873,0.074086
1,faiss_hnsw,200,500000,50,16,19.113980531692505,444.375,10,10,0.8242895603179932,0.099904
2,faiss_hnsw,200,500000,50,16,19.20822048187256,444.375,10,10,0.8262875080108643,0.099418
3,faiss_hnsw,200,500000,50,16,19.167885541915894,444.375,10,10,0.8100645542144775,0.099464
1,faiss_hnsw,200,500000,50,32,60.40091633796692,505.125,10,10,1.663191795349121,0.202984
2,faiss_hnsw,200,500000,50,32,60.45462679862976,505.125,10,10,1.6849875450134277,0.204178
3,faiss_hnsw,200,500000,50,32,60.14954924583435,505.125,10,10,1.6969876289367676,0.20377
1,faiss_hnsw,200,500000,100,8,13.796619653701782,414.0,10,10,0.42318081855773926,0.048938
2,faiss_hnsw,200,500000,100,8,14.148247957229614,414.0,10,10,0.4234333038330078,0.048214
3,faiss_hnsw,200,500000,100,8,13.91250991821289,414.0,10,10,0.42786645889282227,0.048348
1,faiss_hnsw,200,500000,100,12,25.096170902252197,429.1875,10,10,0.6438260078430176,0.085856
2,faiss_hnsw,200,500000,100,12,25.04445743560791,429.1875,10,10,0.6430699825286865,0.086354
3,faiss_hnsw,200,500000,100,12,25.02290177345276,429.1875,10,10,0.6377089023590088,0.086534
1,faiss_hnsw,200,500000,100,16,36.48902153968811,444.375,10,10,0.8981571197509766,0.124886
2,faiss_hnsw,200,500000,100,16,36.15883231163025,444.375,10,10,0.8785216808319092,0.124638
3,faiss_hnsw,200,500000,100,16,36.059682846069336,444.375,10,10,0.8762297630310059,0.125978
1,faiss_hnsw,200,500000,100,32,76.85265159606934,505.125,10,10,1.748734712600708,0.258792
2,faiss_hnsw,200,500000,100,32,76.57250547409058,505.125,10,10,1.7477219104766846,0.25973
3,faiss_hnsw,200,500000,100,32,76.73789024353027,505.125,10,10,1.747563362121582,0.258198
1,faiss_hnsw,200,500000,150,8,20.07827067375183,414.0,10,10,0.42881035804748535,0.049854
2,faiss_hnsw,200,500000,150,8,20.128650903701782,414.0,10,10,0.44211339950561523,0.051118
3,faiss_hnsw,200,500000,150,8,19.99589776992798,414.0,10,10,0.434922456741333,0.05113
1,faiss_hnsw,200,500000,150,12,35.69410943984985,429.1875,10,10,0.650022029876709,0.093236
2,faiss_hnsw,200,500000,150,12,35.476582527160645,429.1875,10,10,0.6467127799987793,0.09291
3,faiss_hnsw,200,500000,150,12,35.73911118507385,429.1875,10,10,0.6563875675201416,0.09377
1,faiss_hnsw,200,500000,150,16,51.68084263801575,444.375,10,10,0.8956732749938965,0.139368
2,faiss_hnsw,200,500000,150,16,51.70798897743225,444.375,10,10,0.9038739204406738,0.139462
3,faiss_hnsw,200,500000,150,16,51.54144215583801,444.375,10,10,0.9084415435791016,0.139724
1,faiss_hnsw,200,500000,150,32,115.00022792816162,505.125,10,10,1.8660378456115723,0.315416
2,faiss_hnsw,200,500000,150,32,114.46560478210449,505.125,10,10,1.8367011547088623,0.312324
3,faiss_hnsw,200,500000,150,32,115.08313393592834,505.125,10,10,1.8486998081207275,0.31358
1,faiss_hnsw,200,500000,300,8,38.83881759643555,414.0,10,10,0.452678918838501,0.055378
2,faiss_hnsw,200,500000,300,8,38.85370922088623,414.0,10,10,0.4530975818634033,0.05457
3,faiss_hnsw,200,500000,300,8,38.63914442062378,414.0,10,10,0.45668458938598633,0.056258
1,faiss_hnsw,200,500000,300,12,66.5008602142334,429.1875,10,10,0.6813058853149414,0.106282
2,faiss_hnsw,200,500000,300,12,66.35977077484131,429.1875,10,10,0.679452657699585,0.105672
3,faiss_hnsw,200,500000,300,12,66.18454432487488,429.1875,10,10,0.6728465557098389,0.10588
1,faiss_hnsw,200,500000,300,16,94.92257523536682,444.375,10,10,0.9064207077026367,0.165298
2,faiss_hnsw,200,500000,300,16,95.02477192878723,444.375,10,10,0.9250154495239258,0.165396
3,faiss_hnsw,200,500000,300,16,94.88902688026428,444.375,10,10,0.9322152137756348,0.166098
1,faiss_hnsw,200,500000,300,32,220.22964787483215,505.125,10,10,1.9393975734710693,0.393976
2,faiss_hnsw,200,500000,300,32,219.96685791015625,505.125,10,10,1.928642988204956,0.396952
3,faiss_hnsw,200,500000,300,32,220.3251919746399,505.125,10,10,1.9542899131774902,0.39568
1,faiss_hnsw,300,10000,50,8,0.08896422386169434,0.0,10,10,0.010002374649047852,0.3602
2,faiss_hnsw,300,10000,50,8,0.08524751663208008,0.0,10,10,0.007748842239379883,0.3511
3,faiss_hnsw,300,10000,50,8,0.08726215362548828,0.0,10,10,0.007841348648071289,0.3563
1,faiss_hnsw,300,10000,50,12,0.17682194709777832,0.0,10,10,0.009138107299804688,0.4795
2,faiss_hnsw,300,10000,50,12,0.11072731018066406,0.0,10,10,0.008104085922241211,0.4847
3,faiss_hnsw,300,10000,50,12,0.11764192581176758,0.0,10,10,0.008144855499267578,0.4841
1,faiss_hnsw,300,10000,50,16,0.11237478256225586,0.0,10,10,0.008458137512207031,0.5665
2,faiss_hnsw,300,10000,50,16,0.13766765594482422,0.0,10,10,0.008608579635620117,0.5781
3,faiss_hnsw,300,10000,50,16,0.1433548927307129,0.0,10,10,0.0071523189544677734,0.5811
1,faiss_hnsw,300,10000,50,32,0.5842139720916748,0.0,10,10,0.009548664093017578,0.7843
2,faiss_hnsw,300,10000,50,32,0.5606770515441895,0.0,10,10,0.013098478317260742,0.7831
3,faiss_hnsw,300,10000,50,32,0.5584914684295654,0.0,10,10,0.009551763534545898,0.7737
1,faiss_hnsw,300,10000,100,8,0.12188029289245605,0.0,10,10,0.007616281509399414,0.4246
2,faiss_hnsw,300,10000,100,8,0.1248176097869873,0.0,10,10,0.008150100708007812,0.4146
3,faiss_hnsw,300,10000,100,8,0.11752080917358398,0.0,10,10,0.007900714874267578,0.4289
1,faiss_hnsw,300,10000,100,12,0.15528273582458496,0.0,10,10,0.010680675506591797,0.5885
2,faiss_hnsw,300,10000,100,12,0.16971468925476074,0.0,10,10,0.008404970169067383,0.5918
3,faiss_hnsw,300,10000,100,12,0.1638355255126953,0.0,10,10,0.010540485382080078,0.5902
1,faiss_hnsw,300,10000,100,16,0.2021026611328125,0.0,10,10,0.0017597675323486328,0.7151
2,faiss_hnsw,300,10000,100,16,0.18756747245788574,0.0,10,10,0.008447408676147461,0.7138
3,faiss_hnsw,300,10000,100,16,0.214857816696167,0.0,10,10,0.007817506790161133,0.7158
1,faiss_hnsw,300,10000,100,32,0.31132984161376953,0.0,10,10,0.012283802032470703,0.8718
2,faiss_hnsw,300,10000,100,32,0.328857421875,0.0,10,10,0.008965015411376953,0.8764
3,faiss_hnsw,300,10000,100,32,0.2734036445617676,0.0,10,10,0.012590169906616211,0.8756
1,faiss_hnsw,300,10000,150,8,0.14583563804626465,0.0,10,10,0.008422136306762695,0.4778
2,faiss_hnsw,300,10000,150,8,0.1621239185333252,0.0,10,10,0.007596492767333984,0.4686
3,faiss_hnsw,300,10000,150,8,0.15375518798828125,0.0,10,10,0.006669759750366211,0.4488
1,faiss_hnsw,300,10000,150,12,0.2005631923675537,0.0,10,10,0.008530616760253906,0.6314
2,faiss_hnsw,300,10000,150,12,0.21515250205993652,0.0,10,10,0.008983850479125977,0.6388
3,faiss_hnsw,300,10000,150,12,0.20632648468017578,0.0,10,10,0.008194208145141602,0.6472
1,faiss_hnsw,300,10000,150,16,0.25145602226257324,0.0,10,10,0.009464025497436523,0.7586
2,faiss_hnsw,300,10000,150,16,0.2853069305419922,0.0,10,10,0.009234905242919922,0.7635
3,faiss_hnsw,300,10000,150,16,0.261472225189209,0.0,10,10,0.011260747909545898,0.7619
1,faiss_hnsw,300,10000,150,32,0.3960144519805908,0.0,10,10,0.009383916854858398,0.9254
2,faiss_hnsw,300,10000,150,32,0.3497598171234131,0.0,10,10,0.010703086853027344,0.9222
3,faiss_hnsw,300,10000,150,32,0.30854344367980957,0.0,10,10,0.009710550308227539,0.9245
1,faiss_hnsw,300,10000,300,8,0.1914076805114746,0.0,10,10,0.010097026824951172,0.5122
2,faiss_hnsw,300,10000,300,8,0.18869709968566895,0.0,10,10,0.007987499237060547,0.5206
3,faiss_hnsw,300,10000,300,8,0.18045783042907715,0.0,10,10,0.008010625839233398,0.5235
1,faiss_hnsw,300,10000,300,12,0.2617988586425781,0.0,10,10,0.009251832962036133,0.7074
2,faiss_hnsw,300,10000,300,12,0.2690012454986572,0.0,10,10,0.008309364318847656,0.7081
3,faiss_hnsw,300,10000,300,12,0.26840782165527344,0.0,10,10,0.010558128356933594,0.6906
1,faiss_hnsw,300,10000,300,16,0.3297696113586426,0.0,10,10,0.008640050888061523,0.8178
2,faiss_hnsw,300,10000,300,16,0.3414499759674072,0.0,10,10,0.008847713470458984,0.817
3,faiss_hnsw,300,10000,300,16,0.32342076301574707,0.0,10,10,0.002797842025756836,0.8136
1,faiss_hnsw,300,10000,300,32,0.46799278259277344,0.0,10,10,0.002939939498901367,0.9537
2,faiss_hnsw,300,10000,300,32,0.5290980339050293,0.0,10,10,0.009521484375,0.9556
3,faiss_hnsw,300,10000,300,32,0.4776268005371094,0.0,10,10,0.009617805480957031,0.9547
1,faiss_hnsw,300,50000,50,8,0.4406464099884033,56.8125,10,10,0.02725529670715332,0.1449
2,faiss_hnsw,300,50000,50,8,0.4839470386505127,56.8125,10,10,0.022650718688964844,0.14274
3,faiss_hnsw,300,50000,50,8,0.4667809009552002,56.8125,10,10,0.02572321891784668,0.14452
1,faiss_hnsw,300,50000,50,12,0.705369234085083,56.8125,10,10,0.03419637680053711,0.22014
2,faiss_hnsw,300,50000,50,12,0.7172510623931885,56.8125,10,10,0.03015875816345215,0.21846
3,faiss_hnsw,300,50000,50,12,0.6825428009033203,56.8125,10,10,0.031870365142822266,0.21704
1,faiss_hnsw,300,50000,50,16,0.9463224411010742,56.8125,10,10,0.04278206825256348,0.2843
2,faiss_hnsw,300,50000,50,16,0.9314296245574951,56.8125,10,10,0.04317355155944824,0.27914
3,faiss_hnsw,300,50000,50,16,0.9456510543823242,56.8125,10,10,0.042720794677734375,0.28036
1,faiss_hnsw,300,50000,50,32,4.361155986785889,56.8125,10,10,0.0997304916381836,0.47314
2,faiss_hnsw,300,50000,50,32,4.471811532974243,56.8125,10,10,0.0848395824432373,0.47106
3,faiss_hnsw,300,50000,50,32,4.244397878646851,56.8125,10,10,0.08867907524108887,0.47136
1,faiss_hnsw,300,50000,100,8,0.7125017642974854,56.8125,10,10,0.02847909927368164,0.17102
2,faiss_hnsw,300,50000,100,8,0.729039192199707,56.8125,10,10,0.027795791625976562,0.16952
3,faiss_hnsw,300,50000,100,8,0.6471166610717773,56.8125,10,10,0.02716207504272461,0.1711
1,faiss_hnsw,300,50000,100,12,1.2150864601135254,56.8125,10,10,0.030690908432006836,0.27022
2,faiss_hnsw,300,50000,100,12,1.1694426536560059,56.8125,10,10,0.027980804443359375,0.27358
3,faiss_hnsw,300,50000,100,12,1.1414721012115479,56.8125,10,10,0.025824546813964844,0.27102
1,faiss_hnsw,300,50000,100,16,1.683788776397705,56.8125,10,10,0.043708086013793945,0.36364
2,faiss_hnsw,300,50000,100,16,1.6626968383789062,56.8125,10,10,0.04341602325439453,0.36106
3,faiss_hnsw,300,50000,100,16,1.7676594257354736,56.8125,10,10,0.04459095001220703,0.36988
1,faiss_hnsw,300,50000,100,32,3.673271656036377,56.8125,10,10,0.09750080108642578,0.59262
2,faiss_hnsw,300,50000,100,32,3.4045605659484863,56.8125,10,10,0.08919596672058105,0.5928
3,faiss_hnsw,300,50000,100,32,3.3691587448120117,56.8125,10,10,0.0926055908203125,0.59748
1,faiss_hnsw,300,50000,150,8,0.8998260498046875,56.8125,10,10,0.02832508087158203,0.18444
2,faiss_hnsw,300,50000,150,8,0.8963718414306641,56.8125,10,10,0.027745485305786133,0.18264
3,faiss_hnsw,300,50000,150,8,0.9297010898590088,56.8125,10,10,0.029181480407714844,0.18276
1,faiss_hnsw,300,50000,150,12,1.6021943092346191,56.8125,10,10,0.033069610595703125,0.3059
2,faiss_hnsw,300,50000,150,12,1.5509071350097656,56.8125,10,10,0.031836509704589844,0.3041
3,faiss_hnsw,300,50000,150,12,1.5701637268066406,56.8125,10,10,0.033538818359375,0.30384
1,faiss_hnsw,300,50000,150,16,2.3569910526275635,56.8125,10,10,0.04628920555114746,0.4082
2,faiss_hnsw,300,50000,150,16,2.3195013999938965,56.8125,10,10,0.0509943962097168,0.41034
3,faiss_hnsw,300,50000,150,16,2.3776047229766846,56.8125,10,10,0.047481536865234375,0.40828
1,faiss_hnsw,300,50000,150,32,4.915123224258423,56.8125,10,10,0.09529304504394531,0.6789
2,faiss_hnsw,300,50000,150,32,4.999524831771851,56.8125,10,10,0.10131239891052246,0.67932
3,faiss_hnsw,300,50000,150,32,5.00024676322937,56.8125,10,10,0.09302830696105957,0.67776
1,faiss_hnsw,300,50000,300,8,1.5009360313415527,56.8125,10,10,0.027652740478515625,0.21446
2,faiss_hnsw,300,50000,300,8,1.5472512245178223,56.8125,10,10,0.01714920997619629,0.21438
3,faiss_hnsw,300,50000,300,8,1.574054479598999,56.8125,10,10,0.02705216407775879,0.21502
1,faiss_hnsw,300,50000,300,12,2.6078805923461914,56.8125,10,10,0.03583192825317383,0.34852
2,faiss_hnsw,300,50000,300,12,2.6974716186523438,56.8125,10,10,0.0281522274017334,0.35076
3,faiss_hnsw,300,50000,300,12,2.6558432579040527,56.8125,10,10,0.03584098815917969,0.35514
1,faiss_hnsw,300,50000,300,16,3.780386209487915,56.8125,10,10,0.05111360549926758,0.47528
2,faiss_hnsw,300,50000,300,16,3.8004884719848633,56.8125,10,10,0.04582333564758301,0.47678
3,faiss_hnsw,300,50000,300,16,4.022141456604004,56.8125,10,10,0.05127310752868652,0.47564
1,faiss_hnsw,300,50000,300,32,8.90009617805481,56.8125,10,10,0.10033273696899414,0.7845
2,faiss_hnsw,300,50000,300,32,8.464730739593506,56.8125,10,10,0.10573482513427734,0.78464
3,faiss_hnsw,300,50000,300,32,8.62908411026001,56.8125,10,10,0.10515117645263672,0.78184
1,faiss_hnsw,300,100000,50,8,1.2300877571105957,114.1875,10,10,0.06868362426757812,0.09449
2,faiss_hnsw,300,100000,50,8,1.2353389263153076,114.1875,10,10,0.06949901580810547,0.09703
3,faiss_hnsw,300,100000,50,8,1.2123095989227295,114.1875,10,10,0.06885790824890137,0.09415
1,faiss_hnsw,300,100000,50,12,2.0754716396331787,114.1875,10,10,0.10025548934936523,0.1501
2,faiss_hnsw,300,100000,50,12,2.138960123062134,114.1875,10,10,0.10233044624328613,0.1481
3,faiss_hnsw,300,100000,50,12,2.0313048362731934,114.1875,10,10,0.0841825008392334,0.14824
1,faiss_hnsw,300,100000,50,16,2.937865972518921,114.1875,10,10,0.1355443000793457,0.19201
2,faiss_hnsw,300,100000,50,16,2.9350807666778564,114.1875,10,10,0.1430988311767578,0.19329
3,faiss_hnsw,300,100000,50,16,2.941127300262451,114.1875,10,10,0.13337469100952148,0.1928
1,faiss_hnsw,300,100000,50,32,11.145899772644043,123.1875,10,10,0.28492283821105957,0.35162
2,faiss_hnsw,300,100000,50,32,11.151249885559082,114.1875,10,10,0.2997124195098877,0.35329
3,faiss_hnsw,300,100000,50,32,11.107660293579102,114.1875,10,10,0.2846088409423828,0.35475
1,faiss_hnsw,300,100000,100,8,1.9967467784881592,114.1875,10,10,0.06903648376464844,0.10975
2,faiss_hnsw,300,100000,100,8,2.109863042831421,114.1875,10,10,0.06978321075439453,0.10888
3,faiss_hnsw,300,100000,100,8,2.0498125553131104,114.1875,10,10,0.06876730918884277,0.10924
1,faiss_hnsw,300,100000,100,12,3.6922857761383057,114.1875,10,10,0.10314607620239258,0.18173
2,faiss_hnsw,300,100000,100,12,3.6515612602233887,114.1875,10,10,0.10265517234802246,0.18301
3,faiss_hnsw,300,100000,100,12,3.667833089828491,114.1875,10,10,0.10490036010742188,0.17939
1,faiss_hnsw,300,100000,100,16,5.361653089523315,114.1875,10,10,0.1424851417541504,0.25022
2,faiss_hnsw,300,100000,100,16,5.6332032680511475,114.1875,10,10,0.14759230613708496,0.2492
3,faiss_hnsw,300,100000,100,16,5.512309789657593,114.1875,10,10,0.1427464485168457,0.25172
1,faiss_hnsw,300,100000,100,32,11.44124698638916,114.1875,10,10,0.2941458225250244,0.44969
2,faiss_hnsw,300,100000,100,32,11.729578733444214,114.1875,10,10,0.280198335647583,0.4514
3,faiss_hnsw,300,100000,100,32,11.705580949783325,114.1875,10,10,0.30119776725769043,0.44848
1,faiss_hnsw,300,100000,150,8,2.816404342651367,114.1875,10,10,0.07216835021972656,0.11446
2,faiss_hnsw,300,100000,150,8,2.8814892768859863,114.1875,10,10,0.07108283042907715,0.1175
3,faiss_hnsw,300,100000,150,8,2.719977617263794,114.1875,10,10,0.07422733306884766,0.11401
1,faiss_hnsw,300,100000,150,12,5.076731443405151,114.1875,10,10,0.09967327117919922,0.20168
2,faiss_hnsw,300,100000,150,12,4.958284139633179,114.1875,10,10,0.10705375671386719,0.19988
3,faiss_hnsw,300,100000,150,12,4.9710540771484375,114.1875,10,10,0.10352516174316406,0.20029
1,faiss_hnsw,300,100000,150,16,7.7596211433410645,114.1875,10,10,0.13010358810424805,0.27823
2,faiss_hnsw,300,100000,150,16,7.634204626083374,114.1875,10,10,0.1453413963317871,0.2816
3,faiss_hnsw,300,100000,150,16,7.573020696640015,114.1875,10,10,0.1490020751953125,0.27784
1,faiss_hnsw,300,100000,150,32,17.526204586029053,114.1875,10,10,0.3134300708770752,0.52987
2,faiss_hnsw,300,100000,150,32,17.546462297439575,114.1875,10,10,0.30640721321105957,0.52689
3,faiss_hnsw,300,100000,150,32,17.35539674758911,114.1875,10,10,0.3133201599121094,0.53044
1,faiss_hnsw,300,100000,300,8,5.396136283874512,114.1875,10,10,0.07554912567138672,0.12922
2,faiss_hnsw,300,100000,300,8,5.429134368896484,114.1875,10,10,0.07499337196350098,0.12806
3,faiss_hnsw,300,100000,300,8,5.287928104400635,114.1875,10,10,0.05734086036682129,0.12865
1,faiss_hnsw,300,100000,300,12,9.337210416793823,114.1875,10,10,0.10941243171691895,0.23527
2,faiss_hnsw,300,100000,300,12,9.372325897216797,114.1875,10,10,0.11404156684875488,0.23394
3,faiss_hnsw,300,100000,300,12,9.119850397109985,114.1875,10,10,0.1104133129119873,0.23503
1,faiss_hnsw,300,100000,300,16,13.629955053329468,114.1875,10,10,0.13892507553100586,0.33263
2,faiss_hnsw,300,100000,300,16,13.931593656539917,114.1875,10,10,0.13918709754943848,0.32931
3,faiss_hnsw,300,100000,300,16,13.584920883178711,114.1875,10,10,0.1552114486694336,0.32795
1,faiss_hnsw,300,100000,300,32,32.00864386558533,114.1875,10,10,0.3303861618041992,0.63437
2,faiss_hnsw,300,100000,300,32,31.896910429000854,114.1875,10,10,0.326153039932251,0.6346
3,faiss_hnsw,300,100000,300,32,31.955185651779175,114.1875,10,10,0.32629871368408203,0.63478
1,faiss_hnsw,300,500000,50,8,12.147980451583862,604.6875,10,10,0.6103720664978027,0.038856
2,faiss_hnsw,300,500000,50,8,12.286532640457153,604.6875,10,10,0.5966825485229492,0.038516
3,faiss_hnsw,300,500000,50,8,12.037848949432373,604.6875,10,10,0.6149494647979736,0.038962
1,faiss_hnsw,300,500000,50,12,20.754732131958008,619.3125,10,10,0.8810913562774658,0.062148
2,faiss_hnsw,300,500000,50,12,20.532744884490967,619.3125,10,10,0.8783349990844727,0.062782
3,faiss_hnsw,300,500000,50,12,20.71387028694153,619.3125,10,10,0.8777570724487305,0.061738
1,faiss_hnsw,300,500000,50,16,28.976724863052368,635.0625,10,10,1.1657097339630127,0.082576
2,faiss_hnsw,300,500000,50,16,29.06282949447632,635.0625,10,10,1.167879581451416,0.082058
3,faiss_hnsw,300,500000,50,16,29.197588443756104,635.0625,10,10,1.1712095737457275,0.08203
1,faiss_hnsw,300,500000,50,32,97.32733035087585,695.8125,10,10,2.345231533050537,0.166732
2,faiss_hnsw,300,500000,50,32,97.46444201469421,695.8125,10,10,2.3570187091827393,0.166386
3,faiss_hnsw,300,500000,50,32,97.13687992095947,695.8125,10,10,2.354548692703247,0.1663
1,faiss_hnsw,300,500000,100,8,21.454956769943237,604.6875,10,10,0.6173739433288574,0.039878
2,faiss_hnsw,300,500000,100,8,21.38959240913391,604.6875,10,10,0.6154375076293945,0.0397
3,faiss_hnsw,300,500000,100,8,21.458240032196045,604.6875,10,10,0.6119599342346191,0.0391
1,faiss_hnsw,300,500000,100,12,37.918614864349365,619.3125,10,10,0.9086523056030273,0.069416
