run_count,model,vector_dimension,total_vectors,ef_construction,M,index_time,memory_used,num_queries_percent,K,query_time,recall_at_k
3,nmslib_hnsw,300,100000,300,16,6.336958646774292,128.80859375,10,10,1.2358787059783936,0.53068
1,nmslib_hnsw,300,100000,300,32,15.067962884902954,140.0625,10,10,2.587716817855835,0.76305
2,nmslib_hnsw,300,100000,300,32,14.937702417373657,140.0625,10,10,2.5064921379089355,0.76163
3,nmslib_hnsw,300,100000,300,32,14.983591318130493,140.625,10,10,2.5252768993377686,0.76211
1,nmslib_hnsw,300,500000,50,8,6.337883234024048,759.375,10,10,3.9332492351531982,0.07169
2,nmslib_hnsw,300,500000,50,8,6.176475286483765,613.125,10,10,4.146291494369507,0.071636
3,nmslib_hnsw,300,500000,50,8,6.2327165603637695,611.4375,10,10,3.943962812423706,0.071304
1,nmslib_hnsw,300,500000,50,12,10.471596717834473,626.625,10,10,6.265614748001099,0.111754
2,nmslib_hnsw,300,500000,50,12,10.402961730957031,626.625,10,10,6.457140922546387,0.111474
3,nmslib_hnsw,300,500000,50,12,10.565242767333984,626.625,10,10,6.5001795291900635,0.112348
1,nmslib_hnsw,300,500000,50,16,15.261645793914795,642.9375,10,10,8.744913578033447,0.148518
2,nmslib_hnsw,300,500000,50,16,15.328089475631714,641.8125,10,10,8.178900480270386,0.148468
3,nmslib_hnsw,300,500000,50,16,15.228313684463501,642.9375,10,10,8.349785089492798,0.146524
1,nmslib_hnsw,300,500000,50,32,33.26870775222778,703.125,10,10,15.161900758743286,0.248152
2,nmslib_hnsw,300,500000,50,32,33.120662212371826,702.5625,10,10,15.683741092681885,0.248692
3,nmslib_hnsw,300,500000,50,32,33.21815776824951,703.125,10,10,15.716852903366089,0.248374
1,nmslib_hnsw,300,500000,100,8,10.367923736572266,611.4375,10,10,4.291932821273804,0.08619
2,nmslib_hnsw,300,500000,100,8,10.555018424987793,611.4375,10,10,4.030212163925171,0.085852
3,nmslib_hnsw,300,500000,100,8,10.340336561203003,611.4375,10,10,4.176309108734131,0.08617
1,nmslib_hnsw,300,500000,100,12,17.202500343322754,626.625,10,10,6.5426788330078125,0.135256
2,nmslib_hnsw,300,500000,100,12,17.609583377838135,627.1875,10,10,6.306553840637207,0.135436
3,nmslib_hnsw,300,500000,100,12,17.222289085388184,627.1875,10,10,6.550922155380249,0.1364
1,nmslib_hnsw,300,500000,100,16,25.124012231826782,641.8125,10,10,8.492588758468628,0.18117
2,nmslib_hnsw,300,500000,100,16,25.19713306427002,643.5,10,10,8.8153657913208,0.182432
3,nmslib_hnsw,300,500000,100,16,24.972639799118042,641.8125,10,10,8.77107048034668,0.181318
1,nmslib_hnsw,300,500000,100,32,62.69316840171814,702.5625,10,10,16.8787202835083,0.33051
2,nmslib_hnsw,300,500000,100,32,62.7070631980896,704.8125,10,10,15.88402509689331,0.33065
3,nmslib_hnsw,300,500000,100,32,62.99826121330261,703.125,10,10,17.14940071105957,0.331868
1,nmslib_hnsw,300,500000,150,8,14.425181865692139,612.0,10,10,4.290618419647217,0.094972
2,nmslib_hnsw,300,500000,150,8,14.455854177474976,611.4375,10,10,4.312325716018677,0.094764
3,nmslib_hnsw,300,500000,150,8,14.469797372817993,612.0,10,10,4.0792834758758545,0.095432
1,nmslib_hnsw,300,500000,150,12,23.31125283241272,626.625,10,10,6.272528648376465,0.150384
2,nmslib_hnsw,300,500000,150,12,23.617417097091675,627.1875,10,10,6.662521123886108,0.151558
3,nmslib_hnsw,300,500000,150,12,23.37376070022583,627.1875,10,10,6.4041831493377686,0.150086
1,nmslib_hnsw,300,500000,150,16,33.40049457550049,641.8125,10,10,8.429335355758667,0.203078
2,nmslib_hnsw,300,500000,150,16,33.52896547317505,642.375,10,10,8.855847597122192,0.202872
3,nmslib_hnsw,300,500000,150,16,33.66831970214844,642.9375,10,10,8.57584547996521,0.202998
1,nmslib_hnsw,300,500000,150,32,84.3213300704956,702.5625,10,10,16.741267204284668,0.372262
2,nmslib_hnsw,300,500000,150,32,84.48342514038086,703.6875,10,10,16.65763545036316,0.372518
3,nmslib_hnsw,300,500000,150,32,84.59532976150513,702.5625,10,10,16.755614042282104,0.373836
1,nmslib_hnsw,300,500000,300,8,26.656995058059692,612.5625,10,10,4.488934755325317,0.11158
2,nmslib_hnsw,300,500000,300,8,26.459394931793213,612.0,10,10,4.417029142379761,0.111468
3,nmslib_hnsw,300,500000,300,8,26.645888566970825,612.0,10,10,4.185474395751953,0.111864
1,nmslib_hnsw,300,500000,300,12,41.36989212036133,626.625,10,10,6.446441411972046,0.178786
2,nmslib_hnsw,300,500000,300,12,41.24208402633667,626.625,10,10,6.085452318191528,0.179064
3,nmslib_hnsw,300,500000,300,12,41.32742404937744,627.1875,10,10,6.351505279541016,0.179068
1,nmslib_hnsw,300,500000,300,16,57.732115030288696,641.8125,10,10,8.551999807357788,0.243822
2,nmslib_hnsw,300,500000,300,16,57.843827962875366,641.8125,10,10,9.08125114440918,0.243426
3,nmslib_hnsw,300,500000,300,16,57.70974659919739,641.8125,10,10,8.970927476882935,0.24443
1,nmslib_hnsw,300,500000,300,32,137.29956769943237,703.6875,10,10,17.242870569229126,0.44658
2,nmslib_hnsw,300,500000,300,32,137.5187451839447,703.125,10,10,17.819056272506714,0.446512
3,nmslib_hnsw,300,500000,300,32,137.6250946521759,702.5625,10,10,17.65395188331604,0.446558
1,nmslib_hnsw,500,10000,50,8,0.1197664737701416,0.0,10,10,0.04484295845031738,0.5659
2,nmslib_hnsw,500,10000,50,8,0.10267972946166992,-0.00390625,10,10,0.040149688720703125,0.5594
3,nmslib_hnsw,500,10000,50,8,0.08958983421325684,1.6875,10,10,0.04136371612548828,0.5589
1,nmslib_hnsw,500,10000,50,12,0.1371598243713379,-0.56640625,10,10,0.052938222885131836,0.6981
2,nmslib_hnsw,500,10000,50,12,0.1358051300048828,-0.00390625,10,10,0.059473276138305664,0.6946
3,nmslib_hnsw,500,10000,50,12,0.13671565055847168,-0.00390625,10,10,0.05741524696350098,0.6923
1,nmslib_hnsw,500,10000,50,16,0.1877603530883789,-0.56640625,10,10,0.07017946243286133,0.7855
2,nmslib_hnsw,500,10000,50,16,0.1892986297607422,0.5625,10,10,0.06591296195983887,0.7611
3,nmslib_hnsw,500,10000,50,16,0.18795418739318848,-0.56640625,10,10,0.06858992576599121,0.7662
1,nmslib_hnsw,500,10000,50,32,0.31107187271118164,1.12109375,10,10,0.09521651268005371,0.8916
2,nmslib_hnsw,500,10000,50,32,0.32457494735717773,0.0,10,10,0.10389852523803711,0.888
3,nmslib_hnsw,500,10000,50,32,0.34219837188720703,0.55859375,10,10,0.09366989135742188,0.8928
1,nmslib_hnsw,500,10000,100,8,0.12379574775695801,1.12109375,10,10,0.0446019172668457,0.603
2,nmslib_hnsw,500,10000,100,8,0.11512327194213867,0.55859375,10,10,0.04348897933959961,0.6104
3,nmslib_hnsw,500,10000,100,8,0.11640763282775879,-0.56640625,10,10,0.043738603591918945,0.6084
1,nmslib_hnsw,500,10000,100,12,0.17472124099731445,-0.56640625,10,10,0.05871725082397461,0.7506
2,nmslib_hnsw,500,10000,100,12,0.17270970344543457,0.55859375,10,10,0.05687141418457031,0.7461
3,nmslib_hnsw,500,10000,100,12,0.17103886604309082,-0.56640625,10,10,0.055519819259643555,0.7405
1,nmslib_hnsw,500,10000,100,16,0.23964500427246094,-0.00390625,10,10,0.07479739189147949,0.8282
2,nmslib_hnsw,500,10000,100,16,0.23817133903503418,-0.00390625,10,10,0.06955695152282715,0.8304
3,nmslib_hnsw,500,10000,100,16,0.24103164672851562,-0.56640625,10,10,0.066436767578125,0.8313
1,nmslib_hnsw,500,10000,100,32,0.4118518829345703,0.55859375,10,10,0.1071467399597168,0.9409
2,nmslib_hnsw,500,10000,100,32,0.42116713523864746,-0.56640625,10,10,0.10552978515625,0.9411
3,nmslib_hnsw,500,10000,100,32,0.41710686683654785,1.125,10,10,0.10886645317077637,0.94
1,nmslib_hnsw,500,10000,150,8,0.13683009147644043,0.55859375,10,10,0.0487208366394043,0.6397
2,nmslib_hnsw,500,10000,150,8,0.13628649711608887,1.12109375,10,10,0.042816877365112305,0.6318
3,nmslib_hnsw,500,10000,150,8,0.1424710750579834,1.68359375,10,10,0.04413914680480957,0.6423
1,nmslib_hnsw,500,10000,150,12,0.20331883430480957,-0.56640625,10,10,0.06403112411499023,0.7837
2,nmslib_hnsw,500,10000,150,12,0.20385432243347168,0.0,10,10,0.05688619613647461,0.7782
3,nmslib_hnsw,500,10000,150,12,0.20578980445861816,0.0,10,10,0.05621075630187988,0.7804
1,nmslib_hnsw,500,10000,150,16,0.2818794250488281,-0.00390625,10,10,0.07252788543701172,0.8548
2,nmslib_hnsw,500,10000,150,16,0.2820737361907959,-0.00390625,10,10,0.08649110794067383,0.8463
3,nmslib_hnsw,500,10000,150,16,0.3018636703491211,-0.00390625,10,10,0.06766366958618164,0.8608
1,nmslib_hnsw,500,10000,150,32,0.4924180507659912,0.5625,10,10,0.12236976623535156,0.9538
2,nmslib_hnsw,500,10000,150,32,0.4750363826751709,0.0,10,10,0.11843681335449219,0.9586
3,nmslib_hnsw,500,10000,150,32,0.4732503890991211,-0.5625,10,10,0.11276984214782715,0.9584
1,nmslib_hnsw,500,10000,300,8,0.20348644256591797,-0.56640625,10,10,0.04097700119018555,0.6779
2,nmslib_hnsw,500,10000,300,8,0.20042133331298828,0.55859375,10,10,0.04135584831237793,0.67
3,nmslib_hnsw,500,10000,300,8,0.19309449195861816,-0.00390625,10,10,0.04457664489746094,0.6748
1,nmslib_hnsw,500,10000,300,12,0.263927698135376,0.0,10,10,0.05618166923522949,0.8135
2,nmslib_hnsw,500,10000,300,12,0.26886892318725586,0.0,10,10,0.057564735412597656,0.8181
3,nmslib_hnsw,500,10000,300,12,0.27487635612487793,0.0,10,10,0.0754094123840332,0.8113
1,nmslib_hnsw,500,10000,300,16,0.3427309989929199,-0.56640625,10,10,0.0716698169708252,0.887
2,nmslib_hnsw,500,10000,300,16,0.3459928035736084,-0.56640625,10,10,0.07028388977050781,0.8844
3,nmslib_hnsw,500,10000,300,16,0.3443257808685303,-0.00390625,10,10,0.06658506393432617,0.8697
1,nmslib_hnsw,500,10000,300,32,0.5678834915161133,0.0,10,10,0.10885953903198242,0.9676
2,nmslib_hnsw,500,10000,300,32,0.5742361545562744,-0.5625,10,10,0.11644506454467773,0.9674
3,nmslib_hnsw,500,10000,300,32,0.5646812915802002,0.0,10,10,0.11050772666931152,0.9681
1,nmslib_hnsw,500,50000,50,8,0.5871999263763428,99.0,10,10,0.3596467971801758,0.25256
2,nmslib_hnsw,500,50000,50,8,0.5723228454589844,99.0,10,10,0.34267115592956543,0.2513
3,nmslib_hnsw,500,50000,50,8,0.5811491012573242,99.0,10,10,0.3504753112792969,0.25598
1,nmslib_hnsw,500,50000,50,12,0.9081377983093262,100.6875,10,10,0.5536806583404541,0.3554
2,nmslib_hnsw,500,50000,50,12,0.8917157649993896,100.125,10,10,0.5398859977722168,0.3592
3,nmslib_hnsw,500,50000,50,12,0.9073398113250732,101.25,10,10,0.5690054893493652,0.35924
1,nmslib_hnsw,500,50000,50,16,1.295635461807251,101.8125,10,10,0.7138316631317139,0.43408
2,nmslib_hnsw,500,50000,50,16,1.291398525238037,101.8125,10,10,0.716219425201416,0.43622
3,nmslib_hnsw,500,50000,50,16,1.2763843536376953,102.375,10,10,0.7448351383209229,0.43956
1,nmslib_hnsw,500,50000,50,32,2.8013086318969727,108.5625,10,10,1.3810744285583496,0.59544
2,nmslib_hnsw,500,50000,50,32,2.6889331340789795,1.125,10,10,1.419205665588379,0.59368
3,nmslib_hnsw,500,50000,50,32,2.7021257877349854,0.5625,10,10,1.3693342208862305,0.59578
1,nmslib_hnsw,500,50000,100,8,0.7275314331054688,0.5625,10,10,0.33704638481140137,0.291
2,nmslib_hnsw,500,50000,100,8,0.7321183681488037,0.0,10,10,0.3549466133117676,0.29018
3,nmslib_hnsw,500,50000,100,8,0.7358801364898682,0.0,10,10,0.349886417388916,0.29254
1,nmslib_hnsw,500,50000,100,12,1.2143526077270508,0.5625,10,10,0.5941896438598633,0.41116
2,nmslib_hnsw,500,50000,100,12,1.223438024520874,0.5625,10,10,0.6017718315124512,0.41246
3,nmslib_hnsw,500,50000,100,12,1.2581627368927002,1.125,10,10,0.5578980445861816,0.4119
1,nmslib_hnsw,500,50000,100,16,1.8990623950958252,0.0,10,10,0.7106215953826904,0.50262
2,nmslib_hnsw,500,50000,100,16,1.8136160373687744,0.0,10,10,0.7114300727844238,0.50054
3,nmslib_hnsw,500,50000,100,16,1.8099350929260254,0.0,10,10,0.7355837821960449,0.50094
1,nmslib_hnsw,500,50000,100,32,4.694787979125977,0.5625,10,10,1.4510629177093506,0.69994
2,nmslib_hnsw,500,50000,100,32,4.807068109512329,0.5625,10,10,1.5294578075408936,0.70676
3,nmslib_hnsw,500,50000,100,32,4.837502479553223,0.0,10,10,1.5713531970977783,0.70502
1,nmslib_hnsw,500,50000,150,8,0.9688138961791992,0.0,10,10,0.35146284103393555,0.31342
2,nmslib_hnsw,500,50000,150,8,0.9530086517333984,0.5625,10,10,0.3456137180328369,0.31424
3,nmslib_hnsw,500,50000,150,8,0.9511325359344482,0.5625,10,10,0.3495769500732422,0.31682
1,nmslib_hnsw,500,50000,150,12,1.5701038837432861,0.5625,10,10,0.5881702899932861,0.43932
2,nmslib_hnsw,500,50000,150,12,1.5477261543273926,0.5625,10,10,0.5527644157409668,0.4448
3,nmslib_hnsw,500,50000,150,12,1.5546255111694336,1.125,10,10,0.5647139549255371,0.44246
1,nmslib_hnsw,500,50000,150,16,2.3566935062408447,1.125,10,10,0.807126522064209,0.53976
2,nmslib_hnsw,500,50000,150,16,2.290738344192505,1.125,10,10,0.789431095123291,0.54226
3,nmslib_hnsw,500,50000,150,16,2.2913365364074707,0.5625,10,10,0.7841308116912842,0.54218
1,nmslib_hnsw,500,50000,150,32,6.040512323379517,0.0,10,10,1.4841163158416748,0.75184
2,nmslib_hnsw,500,50000,150,32,5.994388818740845,1.6875,10,10,1.5904655456542969,0.75278
3,nmslib_hnsw,500,50000,150,32,6.100830078125,-0.5625,10,10,1.4770927429199219,0.7548
1,nmslib_hnsw,500,50000,300,8,1.6625189781188965,1.12109375,10,10,0.36518311500549316,0.35908
2,nmslib_hnsw,500,50000,300,8,1.635119915008545,0.5625,10,10,0.37502336502075195,0.3593
3,nmslib_hnsw,500,50000,300,8,1.6431934833526611,0.0,10,10,0.3863849639892578,0.35914
1,nmslib_hnsw,500,50000,300,12,2.550450086593628,1.125,10,10,0.5665254592895508,0.50216
2,nmslib_hnsw,500,50000,300,12,2.573509454727173,1.6875,10,10,0.5480203628540039,0.50242
3,nmslib_hnsw,500,50000,300,12,2.573596715927124,0.5625,10,10,0.5750646591186523,0.50104
1,nmslib_hnsw,500,50000,300,16,3.699633836746216,1.6875,10,10,0.778458833694458,0.6029
2,nmslib_hnsw,500,50000,300,16,3.7437002658843994,0.0,10,10,0.783278226852417,0.6039
3,nmslib_hnsw,500,50000,300,16,3.6174728870391846,0.0,10,10,0.7813811302185059,0.60546
1,nmslib_hnsw,500,50000,300,32,8.73756742477417,0.5625,10,10,1.5647993087768555,0.8156
2,nmslib_hnsw,500,50000,300,32,8.627227306365967,-0.5625,10,10,1.581009864807129,0.81646
3,nmslib_hnsw,500,50000,300,32,8.890676021575928,0.5625,10,10,1.5901517868041992,0.81544
1,nmslib_hnsw,500,100000,50,8,1.2827742099761963,198.5625,10,10,0.8330078125,0.171
2,nmslib_hnsw,500,100000,50,8,1.2758889198303223,200.25,10,10,0.8634679317474365,0.17135
3,nmslib_hnsw,500,100000,50,8,1.2912213802337646,198.5625,10,10,0.8638961315155029,0.16985
1,nmslib_hnsw,500,100000,50,12,2.1937499046325684,200.8125,10,10,1.4099359512329102,0.24817
2,nmslib_hnsw,500,100000,50,12,2.2161712646484375,201.9375,10,10,1.4171655178070068,0.24788
3,nmslib_hnsw,500,100000,50,12,2.2504122257232666,203.625,10,10,1.4270298480987549,0.24625
1,nmslib_hnsw,500,100000,50,16,3.2459897994995117,204.1875,10,10,1.944638967514038,0.31221
2,nmslib_hnsw,500,100000,50,16,3.2232232093811035,205.3125,10,10,1.8214788436889648,0.30909
3,nmslib_hnsw,500,100000,50,16,3.183924674987793,204.1875,10,10,1.8807125091552734,0.31266
1,nmslib_hnsw,500,100000,50,32,7.0721189975738525,216.0,10,10,3.275611400604248,0.45617
2,nmslib_hnsw,500,100000,50,32,7.058563470840454,216.0,10,10,3.4884536266326904,0.45289
3,nmslib_hnsw,500,100000,50,32,7.12092661857605,216.0,10,10,3.2455811500549316,0.45649
1,nmslib_hnsw,500,100000,100,8,2.0114145278930664,198.0,10,10,0.893608808517456,0.19795
2,nmslib_hnsw,500,100000,100,8,1.9766218662261963,198.5625,10,10,0.8175091743469238,0.19566
3,nmslib_hnsw,500,100000,100,8,2.001166582107544,198.0,10,10,0.9453520774841309,0.19674
1,nmslib_hnsw,500,100000,100,12,3.2947232723236084,200.8125,10,10,1.4113259315490723,0.28666
2,nmslib_hnsw,500,100000,100,12,3.310997247695923,201.375,10,10,1.445220947265625,0.28585
3,nmslib_hnsw,500,100000,100,12,3.344883441925049,201.375,10,10,1.4387526512145996,0.28807
1,nmslib_hnsw,500,100000,100,16,4.879026651382446,204.1875,10,10,1.963181734085083,0.36493
2,nmslib_hnsw,500,100000,100,16,4.922995090484619,204.1875,10,10,1.7035911083221436,0.36522
3,nmslib_hnsw,500,100000,100,16,4.925628423690796,204.1875,10,10,1.8316078186035156,0.36459
1,nmslib_hnsw,500,100000,100,32,12.727891683578491,217.6875,10,10,3.654171943664551,0.56096
2,nmslib_hnsw,500,100000,100,32,13.019500494003296,216.0,10,10,3.5641286373138428,0.56151
3,nmslib_hnsw,500,100000,100,32,12.882437229156494,216.5625,10,10,3.7385876178741455,0.55915
1,nmslib_hnsw,500,100000,150,8,2.6633474826812744,198.0,10,10,0.9320249557495117,0.21323
2,nmslib_hnsw,500,100000,150,8,2.613306999206543,198.0,10,10,0.8901824951171875,0.21232
3,nmslib_hnsw,500,100000,150,8,2.6154754161834717,198.0,10,10,0.8840370178222656,0.21293
1,nmslib_hnsw,500,100000,150,12,4.319531679153442,200.8125,10,10,1.366117000579834,0.31132
2,nmslib_hnsw,500,100000,150,12,4.334512710571289,200.8125,10,10,1.2787184715270996,0.31455
3,nmslib_hnsw,500,100000,150,12,4.387250900268555,201.375,10,10,1.5229623317718506,0.30945
1,nmslib_hnsw,500,100000,150,16,6.459887742996216,204.75,10,10,1.8495914936065674,0.39419
2,nmslib_hnsw,500,100000,150,16,6.4076385498046875,204.1875,10,10,1.9686336517333984,0.39503
3,nmslib_hnsw,500,100000,150,16,6.385024070739746,204.1875,10,10,1.9794580936431885,0.39573
1,nmslib_hnsw,500,100000,150,32,16.716227769851685,216.5625,10,10,3.6757028102874756,0.60898
2,nmslib_hnsw,500,100000,150,32,16.915568113327026,216.5625,10,10,3.8364930152893066,0.60807
3,nmslib_hnsw,500,100000,150,32,16.762967824935913,217.125,10,10,3.8191773891448975,0.61014
1,nmslib_hnsw,500,100000,300,8,4.778286695480347,198.5625,10,10,0.9333915710449219,0.24377
2,nmslib_hnsw,500,100000,300,8,4.704056024551392,198.0,10,10,1.0271570682525635,0.24402
3,nmslib_hnsw,500,100000,300,8,4.734036445617676,198.5625,10,10,0.8933117389678955,0.2454
1,nmslib_hnsw,500,100000,300,12,7.509049415588379,200.8125,10,10,1.49006986618042,0.36037
2,nmslib_hnsw,500,100000,300,12,7.42551326751709,201.375,10,10,1.354546070098877,0.36056
3,nmslib_hnsw,500,100000,300,12,7.510448455810547,201.9375,10,10,1.3597874641418457,0.36133
1,nmslib_hnsw,500,100000,300,16,10.68514370918274,204.75,10,10,2.1043953895568848,0.45612
2,nmslib_hnsw,500,100000,300,16,10.599286079406738,204.1875,10,10,2.046900510787964,0.45612
3,nmslib_hnsw,500,100000,300,16,10.564151763916016,204.74609375,10,10,2.023899793624878,0.45715
1,nmslib_hnsw,500,100000,300,32,25.681865453720093,216.0,10,10,3.7846217155456543,0.68723
2,nmslib_hnsw,500,100000,300,32,25.627710103988647,216.5625,10,10,3.9746298789978027,0.68828
3,nmslib_hnsw,500,100000,300,32,25.675894260406494,216.5625,10,10,4.136609792709351,0.68709
1,nmslib_hnsw,500,500000,50,8,9.448978424072266,1312.30859375,10,10,5.965405702590942,0.061474
2,nmslib_hnsw,500,500000,50,8,9.383354663848877,992.8125,10,10,5.4504687786102295,0.061554
3,nmslib_hnsw,500,500000,50,8,9.519973039627075,992.8125,10,10,5.747265100479126,0.06135
1,nmslib_hnsw,500,500000,50,12,15.945068359375,1009.125,10,10,8.790746450424194,0.093244
2,nmslib_hnsw,500,500000,50,12,15.824082851409912,1009.125,10,10,9.05794072151184,0.092704
3,nmslib_hnsw,500,500000,50,12,16.131653785705566,1008.5625,10,10,8.755462169647217,0.092872
1,nmslib_hnsw,500,500000,50,16,23.128819942474365,1170.0,10,10,12.589934825897217,0.122426
2,nmslib_hnsw,500,500000,50,16,23.11574077606201,1023.75,10,10,11.961612939834595,0.122602
3,nmslib_hnsw,500,500000,50,16,23.27913236618042,1023.75,10,10,12.761736869812012,0.122442
1,nmslib_hnsw,500,500000,50,32,51.702089071273804,1084.5,10,10,22.95949149131775,0.203284
2,nmslib_hnsw,500,500000,50,32,51.9667809009552,1085.625,10,10,23.289194345474243,0.20285
3,nmslib_hnsw,500,500000,50,32,51.557870626449585,1085.625,10,10,22.59339952468872,0.20395
1,nmslib_hnsw,500,500000,100,8,15.64028787612915,992.8125,10,10,6.054426193237305,0.07252
2,nmslib_hnsw,500,500000,100,8,15.46830153465271,992.8125,10,10,5.44895339012146,0.071956
3,nmslib_hnsw,500,500000,100,8,15.415250301361084,993.375,10,10,5.745386600494385,0.07205
1,nmslib_hnsw,500,500000,100,12,26.060598611831665,1009.6875,10,10,9.417459726333618,0.110936
2,nmslib_hnsw,500,500000,100,12,25.84797501564026,1008.0,10,10,9.069870948791504,0.11042
3,nmslib_hnsw,500,500000,100,12,25.92253065109253,1009.125,10,10,9.040859699249268,0.111012
1,nmslib_hnsw,500,500000,100,16,38.09116864204407,1024.875,10,10,12.401456594467163,0.147588
2,nmslib_hnsw,500,500000,100,16,37.950114488601685,1023.1875,10,10,12.433296918869019,0.147402
3,nmslib_hnsw,500,500000,100,16,37.9658100605011,1023.1875,10,10,12.15511417388916,0.147936
1,nmslib_hnsw,500,500000,100,32,96.23125839233398,1084.5,10,10,24.31347417831421,0.267928
2,nmslib_hnsw,500,500000,100,32,96.46091270446777,1084.5,10,10,24.922773599624634,0.266702
3,nmslib_hnsw,500,500000,100,32,96.5237307548523,1084.5,10,10,24.527830600738525,0.267702
1,nmslib_hnsw,500,500000,150,8,21.50766134262085,992.8125,10,10,5.874389410018921,0.077866
2,nmslib_hnsw,500,500000,150,8,21.512632846832275,992.8125,10,10,5.642667531967163,0.07942
3,nmslib_hnsw,500,500000,150,8,21.248215913772583,992.8125,10,10,5.834465265274048,0.07826
1,nmslib_hnsw,500,500000,150,12,35.2210898399353,1009.6875,10,10,8.794493436813354,0.122184
2,nmslib_hnsw,500,500000,150,12,35.25127673149109,1008.0,10,10,8.924796104431152,0.121344
3,nmslib_hnsw,500,500000,150,12,35.2520227432251,1008.5625,10,10,8.937179565429688,0.121386
1,nmslib_hnsw,500,500000,150,16,50.78274178504944,1023.75,10,10,12.321126699447632,0.162126
2,nmslib_hnsw,500,500000,150,16,50.83749270439148,1023.75,10,10,11.911646604537964,0.16244
3,nmslib_hnsw,500,500000,150,16,51.12860989570618,1023.75,10,10,12.57043170928955,0.162548
1,nmslib_hnsw,500,500000,150,32,129.49805545806885,1084.5,10,10,24.85350251197815,0.29967
2,nmslib_hnsw,500,500000,150,32,129.50227165222168,1084.5,10,10,25.105584859848022,0.300488
3,nmslib_hnsw,500,500000,150,32,129.6905825138092,1085.625,10,10,23.71527647972107,0.299408
1,nmslib_hnsw,500,500000,300,8,39.37628746032715,992.8125,10,10,6.036835670471191,0.090456
2,nmslib_hnsw,500,500000,300,8,39.41677761077881,992.80859375,10,10,6.2013936042785645,0.091272
3,nmslib_hnsw,500,500000,300,8,39.6914439201355,993.9375,10,10,6.169901371002197,0.090386
1,nmslib_hnsw,500,500000,300,12,62.930309534072876,1008.0,10,10,9.275871753692627,0.142494
2,nmslib_hnsw,500,500000,300,12,62.86276912689209,1008.0,10,10,9.240585565567017,0.142458
3,nmslib_hnsw,500,500000,300,12,63.134684801101685,1008.5625,10,10,9.259891271591187,0.14265
1,nmslib_hnsw,500,500000,300,16,88.40107846260071,1023.75,10,10,12.525552749633789,0.192594
2,nmslib_hnsw,500,500000,300,16,88.64365482330322,1024.3125,10,10,12.330493450164795,0.192302
3,nmslib_hnsw,500,500000,300,16,88.37602305412292,1023.1875,10,10,12.405103206634521,0.191854
1,nmslib_hnsw,500,500000,300,32,211.22849082946777,1084.5,10,10,24.766684770584106,0.35797
2,nmslib_hnsw,500,500000,300,32,211.06904697418213,1084.5,10,10,24.339803457260132,0.357434
3,nmslib_hnsw,500,500000,300,32,210.90593576431274,1085.0625,10,10,26.30612015724182,0.356914
