run_count,model,vector_dimension,total_vectors,ef_construction,M,index_time,memory_used,num_queries_percent,K,query_time,recall_at_k
1,hnsw_lib,200,10000,50,16,0.821882963180542,0.0,10,10,0.011188745498657227,0.5658
2,hnsw_lib,200,10000,50,16,0.7819774150848389,0.0,10,10,0.010437965393066406,0.5641
3,hnsw_lib,200,10000,50,16,0.8239562511444092,0.0,10,10,0.011268138885498047,0.5595
1,hnsw_lib,200,10000,50,32,1.0026748180389404,0.0,10,10,0.015175819396972656,0.7614
2,hnsw_lib,200,10000,50,32,1.0313875675201416,0.0,10,10,0.015103578567504883,0.7634
3,hnsw_lib,200,10000,50,32,1.0054810047149658,0.0,10,10,0.014753103256225586,0.7657
1,hnsw_lib,200,10000,100,8,0.5940372943878174,0.0,10,10,0.006654024124145508,0.3518
2,hnsw_lib,200,10000,100,8,0.5971848964691162,0.0,10,10,0.006489992141723633,0.344
3,hnsw_lib,200,10000,100,8,0.5939195156097412,0.0,10,10,0.007310628890991211,0.3555
1,hnsw_lib,200,10000,100,12,0.8529822826385498,0.0,10,10,0.009784936904907227,0.5272
2,hnsw_lib,200,10000,100,12,0.8670721054077148,0.0,10,10,0.009995698928833008,0.527
3,hnsw_lib,200,10000,100,12,0.8506333827972412,0.0,10,10,0.008861303329467773,0.5227
1,hnsw_lib,200,10000,100,16,1.1880853176116943,0.0,10,10,0.011658668518066406,0.6384
2,hnsw_lib,200,10000,100,16,1.0984959602355957,0.0,10,10,0.012095212936401367,0.6461
3,hnsw_lib,200,10000,100,16,1.1494758129119873,0.0,10,10,0.011233806610107422,0.6471
1,hnsw_lib,200,10000,100,32,1.5446982383728027,0.0,10,10,0.016319751739501953,0.8661
2,hnsw_lib,200,10000,100,32,1.5231437683105469,0.0,10,10,0.01932215690612793,0.8659
3,hnsw_lib,200,10000,100,32,1.5467233657836914,0.0,10,10,0.016561508178710938,0.866
1,hnsw_lib,200,10000,150,8,0.7200195789337158,0.0,10,10,0.007493495941162109,0.3789
2,hnsw_lib,200,10000,150,8,0.7998197078704834,0.0,10,10,0.007973670959472656,0.3773
3,hnsw_lib,200,10000,150,8,0.7539455890655518,0.0,10,10,0.007893800735473633,0.3745
1,hnsw_lib,200,10000,150,12,1.0362520217895508,0.0,10,10,0.009302377700805664,0.5639
2,hnsw_lib,200,10000,150,12,1.0382914543151855,0.0,10,10,0.009252548217773438,0.5613
3,hnsw_lib,200,10000,150,12,1.074709177017212,0.0,10,10,0.009522676467895508,0.5637
1,hnsw_lib,200,10000,150,16,1.3311541080474854,0.0,10,10,0.011218547821044922,0.6829
2,hnsw_lib,200,10000,150,16,1.3371264934539795,0.0,10,10,0.011583566665649414,0.6821
3,hnsw_lib,200,10000,150,16,1.3201904296875,0.0,10,10,0.01112055778503418,0.6823
1,hnsw_lib,200,10000,150,32,1.8693580627441406,0.0,10,10,0.016493797302246094,0.8894
2,hnsw_lib,200,10000,150,32,1.8394997119903564,0.0,10,10,0.0166471004486084,0.8904
3,hnsw_lib,200,10000,150,32,1.8493812084197998,0.0,10,10,0.016476154327392578,0.8914
1,hnsw_lib,200,10000,300,8,1.1790521144866943,0.0,10,10,0.00712895393371582,0.4094
2,hnsw_lib,200,10000,300,8,1.1233208179473877,0.0,10,10,0.007359504699707031,0.4101
3,hnsw_lib,200,10000,300,8,1.1800971031188965,0.0,10,10,0.007302045822143555,0.4148
1,hnsw_lib,200,10000,300,12,1.5201387405395508,0.0,10,10,0.009479284286499023,0.5966
2,hnsw_lib,200,10000,300,12,1.5214574337005615,0.0,10,10,0.00897836685180664,0.5913
3,hnsw_lib,200,10000,300,12,1.495617389678955,0.0,10,10,0.008977413177490234,0.5896
1,hnsw_lib,200,10000,300,16,1.8259434700012207,0.0,10,10,0.011235475540161133,0.7101
2,hnsw_lib,200,10000,300,16,1.817814826965332,0.0,10,10,0.011608362197875977,0.7088
3,hnsw_lib,200,10000,300,16,1.7894625663757324,0.0,10,10,0.011290311813354492,0.7091
1,hnsw_lib,200,10000,300,32,2.4135825634002686,0.0,10,10,0.016673803329467773,0.8995
2,hnsw_lib,200,10000,300,32,2.3743467330932617,0.0,10,10,0.01652240753173828,0.8994
3,hnsw_lib,200,10000,300,32,2.362356662750244,0.0,10,10,0.016407012939453125,0.8992
1,hnsw_lib,200,50000,50,8,2.5198814868927,41.625,10,10,0.04605841636657715,0.10478
2,hnsw_lib,200,50000,50,8,2.4919233322143555,41.625,10,10,0.04604744911193848,0.10784
3,hnsw_lib,200,50000,50,8,2.3998630046844482,42.75,10,10,0.04236412048339844,0.10632
1,hnsw_lib,200,50000,50,12,4.178828954696655,43.875,10,10,0.06544065475463867,0.17878
2,hnsw_lib,200,50000,50,12,4.219068288803101,44.4375,10,10,0.07021975517272949,0.18028
3,hnsw_lib,200,50000,50,12,4.209182262420654,43.3125,10,10,0.07207584381103516,0.17982
1,hnsw_lib,200,50000,50,16,6.140066623687744,44.4375,10,10,0.09137940406799316,0.24982
2,hnsw_lib,200,50000,50,16,6.147653102874756,43.875,10,10,0.08393216133117676,0.24746
3,hnsw_lib,200,50000,50,16,5.942304611206055,44.4375,10,10,0.08412289619445801,0.24636
1,hnsw_lib,200,50000,50,32,11.422532796859741,51.1875,10,10,0.15313959121704102,0.43406
2,hnsw_lib,200,50000,50,32,11.42628002166748,50.625,10,10,0.175307035446167,0.43218
3,hnsw_lib,200,50000,50,32,11.313292980194092,51.75,10,10,0.16297650337219238,0.4352
1,hnsw_lib,200,50000,100,8,3.8088274002075195,41.625,10,10,0.047796010971069336,0.13202
2,hnsw_lib,200,50000,100,8,3.6861088275909424,41.625,10,10,0.04532885551452637,0.13506
3,hnsw_lib,200,50000,100,8,3.6274802684783936,41.625,10,10,0.045995235443115234,0.1287
1,hnsw_lib,200,50000,100,12,6.012813091278076,43.3125,10,10,0.06819510459899902,0.22978
2,hnsw_lib,200,50000,100,12,6.026095151901245,43.3125,10,10,0.06919050216674805,0.23242
3,hnsw_lib,200,50000,100,12,6.005172491073608,43.3125,10,10,0.06822848320007324,0.22936
1,hnsw_lib,200,50000,100,16,8.655344724655151,44.4375,10,10,0.0913689136505127,0.31732
2,hnsw_lib,200,50000,100,16,8.650241613388062,44.4375,10,10,0.09411931037902832,0.31622
3,hnsw_lib,200,50000,100,16,8.859519243240356,44.4375,10,10,0.0917673110961914,0.315
1,hnsw_lib,200,50000,100,32,19.993866205215454,51.1875,10,10,0.17021536827087402,0.584
2,hnsw_lib,200,50000,100,32,20.26004695892334,50.625,10,10,0.16976332664489746,0.5811
3,hnsw_lib,200,50000,100,32,20.205410718917847,50.625,10,10,0.19027304649353027,0.58036
1,hnsw_lib,200,50000,150,8,4.9302873611450195,41.0625,10,10,0.04352068901062012,0.14762
2,hnsw_lib,200,50000,150,8,4.968559741973877,41.625,10,10,0.042452335357666016,0.1487
3,hnsw_lib,200,50000,150,8,4.932391405105591,43.3125,10,10,0.04673004150390625,0.1512
1,hnsw_lib,200,50000,150,12,7.577948093414307,43.875,10,10,0.07335019111633301,0.26338
2,hnsw_lib,200,50000,150,12,7.42250919342041,43.3125,10,10,0.07018089294433594,0.25858
3,hnsw_lib,200,50000,150,12,7.325361251831055,43.875,10,10,0.07478928565979004,0.25836
1,hnsw_lib,200,50000,150,16,10.675130128860474,45.0,10,10,0.09232974052429199,0.35834
2,hnsw_lib,200,50000,150,16,10.625483274459839,44.4375,10,10,0.09567022323608398,0.35892
3,hnsw_lib,200,50000,150,16,10.611703634262085,44.4375,10,10,0.08719515800476074,0.36094
1,hnsw_lib,200,50000,150,32,25.012739658355713,51.1875,10,10,0.1812880039215088,0.6408
2,hnsw_lib,200,50000,150,32,25.14511489868164,50.625,10,10,0.1766059398651123,0.64106
3,hnsw_lib,200,50000,150,32,24.931342124938965,50.625,10,10,0.1715404987335205,0.6411
1,hnsw_lib,200,50000,300,8,7.931014776229858,41.0625,10,10,0.05138373374938965,0.17114
2,hnsw_lib,200,50000,300,8,8.248098850250244,41.0625,10,10,0.04404902458190918,0.16934
